Item,Open_CO_Qty,Total_Open_CO_Qty,Open_CO(%),Acc(%),Item_Status
B856-97,59,484630,0.00012174236015104306,0.9547964426469737,Active
A2000346,59,484630,0.00012174236015104306,0.9549181850071248,Unavailable
R406401,59,484630,0.00012174236015104306,0.9550399273672758,Active
L204464,59,484630,0.00012174236015104306,0.9551616697274269,Unavailable
A2000790,59,484630,0.00012174236015104306,0.9552834120875779,Active
D615-324,58,484630,0.00011967893031797454,0.9554030910178959,Active
T757-9,58,484630,0.00011967893031797454,0.9555227699482138,Active
P014-703,58,484630,0.00011967893031797454,0.9556424488785318,Active
D373-230,58,484630,0.00011967893031797454,0.9557621278088497,Active
B954-54,58,484630,0.00011967893031797454,0.9558818067391677,Active
A4000525,58,484630,0.00011967893031797454,0.9560014856694856,Active
A3000763,58,484630,0.00011967893031797454,0.9561211645998036,Active
R406912,58,484630,0.00011967893031797454,0.9562408435301215,Active
B782-93,57,484630,0.000117615500484906,0.9563584590306065,Active
R405451,57,484630,0.000117615500484906,0.9564760745310914,Active
A1001084,57,484630,0.000117615500484906,0.9565936900315763,Active
D857-60,57,484630,0.000117615500484906,0.9567113055320613,Active
B797-36,57,484630,0.000117615500484906,0.9568289210325462,New
B797-57,57,484630,0.000117615500484906,0.9569465365330312,New
D795-35,57,484630,0.000117615500484906,0.9570641520335161,Active
L317044,57,484630,0.000117615500484906,0.9571817675340011,Active
A4000540,57,484630,0.000117615500484906,0.957299383034486,Active
T539-3,57,484630,0.000117615500484906,0.957416998534971,Active
M60X42US,57,484630,0.000117615500484906,0.9575346140354559,Active
L429094,57,484630,0.000117615500484906,0.9576522295359409,Active
R407962,57,484630,0.000117615500484906,0.9577698450364258,New
M98X92,57,484630,0.000117615500484906,0.9578874605369108,Active
L429044,57,484630,0.000117615500484906,0.9580050760373957,Active
B849-57,56,484630,0.00011555207065183748,0.9581206281080475,Active
B280-671,56,484630,0.00011555207065183748,0.9582361801786994,Active
D634-124,56,484630,0.00011555207065183748,0.9583517322493512,Active
B797-54,56,484630,0.00011555207065183748,0.958467284320003,New
W287-68,56,484630,0.00011555207065183748,0.9585828363906549,Active
D373-03,56,484630,0.00011555207065183748,0.9586983884613067,Active
A4000600,56,484630,0.00011555207065183748,0.9588139405319586,Unavailable
B856-50,56,484630,0.00011555207065183748,0.9589294926026104,Active
L429064,56,484630,0.00011555207065183748,0.9590450446732622,Active
R406761,56,484630,0.00011555207065183748,0.9591605967439141,Active
A2000652,56,484630,0.00011555207065183748,0.9592761488145659,Active
L235974,56,484630,0.00011555207065183748,0.9593917008852177,Active
A2000747,56,484630,0.00011555207065183748,0.9595072529558696,Active
B849-54S,55,484630,0.00011348864081876896,0.9596207415966883,Active
A8010210,55,484630,0.00011348864081876896,0.959734230237507,Active
T5499-0,55,484630,0.00011348864081876896,0.9598477188783258,Active
A4000254,55,484630,0.00011348864081876896,0.9599612075191445,Active
B756-56W1,55,484630,0.00011348864081876896,0.9600746961599632,Active
B756-58W1,55,484630,0.00011348864081876896,0.9601881848007819,Active
A3000744,55,484630,0.00011348864081876896,0.9603016734416007,Active
L208471,55,484630,0.00011348864081876896,0.9604151620824194,Active
L243654,55,484630,0.00011348864081876896,0.9605286507232381,Active
T650-8,54,484630,0.00011142521098570043,0.9606400759342238,Active
B944-46,54,484630,0.00011142521098570043,0.9607515011452096,Active
A4000598,54,484630,0.00011142521098570043,0.9608629263561953,Active
B954-74,54,484630,0.00011142521098570043,0.960974351567181,Active
T674-1,54,484630,0.00011142521098570043,0.9610857767781668,Active
L177974,54,484630,0.00011142521098570043,0.9611972019891525,Active
D795-60,54,484630,0.00011142521098570043,0.9613086272001382,Active
A4000660,54,484630,0.00011142521098570043,0.9614200524111239,Active
T737-7,53,484630,0.0001093617811526319,0.9615294141922766,Active
D642-113,53,484630,0.0001093617811526319,0.9616387759734292,Active
B954-77,53,484630,0.0001093617811526319,0.9617481377545818,Active
B985-36,53,484630,0.0001093617811526319,0.9618574995357344,New
A3000757,53,484630,0.0001093617811526319,0.961966861316887,Active
B954-57,53,484630,0.0001093617811526319,0.9620762230980396,Active
B985-99,53,484630,0.0001093617811526319,0.9621855848791923,New
A2000135,53,484630,0.0001093617811526319,0.9622949466603449,Active
B756-54W1,53,484630,0.0001093617811526319,0.9624043084414975,Active
D388-423,52,484630,0.00010729835131956338,0.9625116067928171,Active
H632-44,52,484630,0.00010729835131956338,0.9626189051441367,Active
A2000872,52,484630,0.00010729835131956338,0.9627262034954563,Active
P790-601A,52,484630,0.00010729835131956338,0.962833501846776,Active
D609-16,52,484630,0.00010729835131956338,0.9629408001980956,Active
R407701,52,484630,0.00010729835131956338,0.9630480985494152,Active
R407051,52,484630,0.00010729835131956338,0.9631553969007348,Active
A1001087,52,484630,0.00010729835131956338,0.9632626952520544,Active
L207604,52,484630,0.00010729835131956338,0.963369993603374,Active
B777-97,51,484630,0.00010523492148649485,0.9634752285248606,Active
B685-84,51,484630,0.00010523492148649485,0.9635804634463471,Active
P008-898,51,484630,0.00010523492148649485,0.9636856983678336,Active
B834-182,51,484630,0.00010523492148649485,0.9637909332893201,Active
T732-4,51,484630,0.00010523492148649485,0.9638961682108066,Active
B697-178W1,51,484630,0.00010523492148649485,0.9640014031322931,Active
L431604,51,484630,0.00010523492148649485,0.9641066380537796,Active
A4000705,50,484630,0.00010317149165342632,0.964209809545433,Active
R407061,50,484630,0.00010317149165342632,0.9643129810370864,Active
D615-424,50,484630,0.00010317149165342632,0.9644161525287398,Active
T5499-4,50,484630,0.00010317149165342632,0.9645193240203932,Active
D647-08,50,484630,0.00010317149165342632,0.9646224955120466,Active
B944-56W1,50,484630,0.00010317149165342632,0.9647256670037,Active
B944-58W1,50,484630,0.00010317149165342632,0.9648288384953534,Active
B777-96,49,484630,0.0001011080618203578,0.9649299465571738,Active
B680-54S,49,484630,0.0001011080618203578,0.9650310546189942,Active
A2000834,49,484630,0.0001011080618203578,0.9651321626808146,Active
A4000374,49,484630,0.0001011080618203578,0.965233270742635,Active
A4000258,49,484630,0.0001011080618203578,0.9653343788044554,Active
A4000017,49,484630,0.0001011080618203578,0.9654354868662758,Active
A2000635,49,484630,0.0001011080618203578,0.9655365949280962,Active
M00103,49,484630,0.0001011080618203578,0.9656377029899166,Active
M00302,49,484630,0.0001011080618203578,0.965738811051737,Active
B615-82W1,49,484630,0.0001011080618203578,0.9658399191135574,Active
A1001069,49,484630,0.0001011080618203578,0.9659410271753778,Active
A8010453,49,484630,0.0001011080618203578,0.9660421352371982,New
A2000822,49,484630,0.0001011080618203578,0.9661432432990186,Active
B849-36,48,484630,9.904463198728927e-05,0.9662422879310059,Active
D634-113,48,484630,9.904463198728927e-05,0.9663413325629931,New
A3000808,48,484630,9.904463198728927e-05,0.9664403771949804,Active
P798-625,48,484630,9.904463198728927e-05,0.9665394218269677,Active
L100794,48,484630,9.904463198728927e-05,0.966638466458955,Active
A2000744,48,484630,9.904463198728927e-05,0.9667375110909423,Active
EB2270-182,48,484630,9.904463198728927e-05,0.9668365557229296,Active
A1001082,48,484630,9.904463198728927e-05,0.9669356003549169,Active
EW0331-124,48,484630,9.904463198728927e-05,0.9670346449869042,Active
A2000848,48,484630,9.904463198728927e-05,0.9671336896188915,Active
A2000849,48,484630,9.904463198728927e-05,0.9672327342508787,Active
D496-01,48,484630,9.904463198728927e-05,0.967331778882866,Disco
B856-82,48,484630,9.904463198728927e-05,0.9674308235148533,Active
L430904,48,484630,9.904463198728927e-05,0.9675298681468406,Active
B849-46,47,484630,9.698120215422074e-05,0.9676268493489948,Active
P790-825,47,484630,9.698120215422074e-05,0.967723830551149,Active
R407052,47,484630,9.698120215422074e-05,0.9678208117533031,Active
M00304,47,484630,9.698120215422074e-05,0.9679177929554573,Active
P373-615T,47,484630,9.698120215422074e-05,0.9680147741576115,Active
B954-93W9,47,484630,9.698120215422074e-05,0.9681117553597657,Active
B743-56W1,47,484630,9.698120215422074e-05,0.9682087365619199,Active
B743-58W1,47,484630,9.698120215422074e-05,0.968305717764074,Active
R405782,47,484630,9.698120215422074e-05,0.9684026989662282,Active
R406312,47,484630,9.698120215422074e-05,0.9684996801683824,Active
L235634,47,484630,9.698120215422074e-05,0.9685966613705366,Active
B386-46,47,484630,9.698120215422074e-05,0.9686936425726907,Active
H675-44,46,484630,9.491777232115222e-05,0.9687885603450119,Active
A4000624,46,484630,9.491777232115222e-05,0.9688834781173331,Active
D824-224,46,484630,9.491777232115222e-05,0.9689783958896543,Active
D771-45,46,484630,9.491777232115222e-05,0.9690733136619755,Active
B985-97,46,484630,9.491777232115222e-05,0.9691682314342966,New
D843-60,46,484630,9.491777232115222e-05,0.9692631492066178,Active
D859-130,46,484630,9.491777232115222e-05,0.969358066978939,Active
A2000665,46,484630,9.491777232115222e-05,0.9694529847512602,Active
L117964,46,484630,9.491777232115222e-05,0.9695479025235814,Active
R406422,46,484630,9.491777232115222e-05,0.9696428202959025,Active
A4000231,46,484630,9.491777232115222e-05,0.9697377380682237,Active
B689-94,46,484630,9.491777232115222e-05,0.9698326558405449,Active
L725089,46,484630,9.491777232115222e-05,0.9699275736128661,Active
M00604W2,46,484630,9.491777232115222e-05,0.9700224913851873,Active
D602-00,46,484630,9.491777232115222e-05,0.9701174091575084,Active
M00303,46,484630,9.491777232115222e-05,0.9702123269298296,Active
R405781,46,484630,9.491777232115222e-05,0.9703072447021508,Active
B685-53,45,484630,9.28543424880837e-05,0.9704000990446389,Active
L243344,45,484630,9.28543424880837e-05,0.9704929533871269,Active
R406911,45,484630,9.28543424880837e-05,0.970585807729615,Active
B833-31,45,484630,9.28543424880837e-05,0.9706786620721031,Unavailable
P604-820,45,484630,9.28543424880837e-05,0.9707715164145911,Active
EB3660-291,45,484630,9.28543424880837e-05,0.9708643707570792,Active
M60X32US,45,484630,9.28543424880837e-05,0.9709572250995673,Active
W781-68,45,484630,9.28543424880837e-05,0.9710500794420553,Unavailable
M00301,45,484630,9.28543424880837e-05,0.9711429337845434,Active
A8010198,45,484630,9.28543424880837e-05,0.9712357881270315,Active
B849-56S,44,484630,9.079091265501516e-05,0.9713265790396866,Active
B949-57,44,484630,9.079091265501516e-05,0.9714173699523416,Active
D634-65,44,484630,9.079091265501516e-05,0.9715081608649967,Active
T796-7,44,484630,9.079091265501516e-05,0.9715989517776518,Active
B787-57,44,484630,9.079091265501516e-05,0.9716897426903068,Active
L208444,44,484630,9.079091265501516e-05,0.9717805336029619,Active
A2000812,44,484630,9.079091265501516e-05,0.971871324515617,Active
M20311US,44,484630,9.079091265501516e-05,0.971962115428272,Active
A4000692,44,484630,9.079091265501516e-05,0.9720529063409271,Active
L317054,44,484630,9.079091265501516e-05,0.9721436972535822,Active
A4000677,44,484630,9.079091265501516e-05,0.9722344881662373,Active
B5168-31,44,484630,9.079091265501516e-05,0.9723252790788923,Active
A1001149,44,484630,9.079091265501516e-05,0.9724160699915474,New
D571-13,43,484630,8.872748282194664e-05,0.9725047974743694,New
B611-182,43,484630,8.872748282194664e-05,0.9725935249571913,Active
D335-15,43,484630,8.872748282194664e-05,0.9726822524400133,Active
P711-821,43,484630,8.872748282194664e-05,0.9727709799228352,Active
T513-3,43,484630,8.872748282194664e-05,0.9728597074056572,Active
B742-59,43,484630,8.872748282194664e-05,0.9729484348884792,Active
M00104,43,484630,8.872748282194664e-05,0.9730371623713011,Active
A2000650,43,484630,8.872748282194664e-05,0.9731258898541231,Active
A2000703,43,484630,8.872748282194664e-05,0.973214617336945,Unavailable
A3000699,43,484630,8.872748282194664e-05,0.973303344819767,Active
B974-95,43,484630,8.872748282194664e-05,0.973392072302589,Active
A2C00211,43,484630,8.872748282194664e-05,0.9734807997854109,Active
R408340,43,484630,8.872748282194664e-05,0.9735695272682329,New
B849-58,42,484630,8.666405298887812e-05,0.9736561913212217,Active
B685-56,42,484630,8.666405298887812e-05,0.9737428553742106,Active
L121854,42,484630,8.666405298887812e-05,0.9738295194271994,Active
A1000962,42,484630,8.666405298887812e-05,0.9739161834801883,Active
A1001050,42,484630,8.666405298887812e-05,0.9740028475331771,Active
P604-838,42,484630,8.666405298887812e-05,0.974089511586166,Active
L207484,42,484630,8.666405298887812e-05,0.9741761756391548,Active
B611-182W1,42,484630,8.666405298887812e-05,0.9742628396921437,Active
R405102,42,484630,8.666405298887812e-05,0.9743495037451325,Active
A1001063,42,484630,8.666405298887812e-05,0.9744361677981214,Active
B5168-81,41,484630,8.460062315580958e-05,0.9745207684212772,Active
B769-82W1,41,484630,8.460062315580958e-05,0.9746053690444331,Active
T632-2,41,484630,8.460062315580958e-05,0.9746899696675889,Active
R407981,41,484630,8.460062315580958e-05,0.9747745702907448,New
A2000792,41,484630,8.460062315580958e-05,0.9748591709139006,Active
R407881,41,484630,8.460062315580958e-05,0.9749437715370565,New
B777-58,40,484630,8.253719332274106e-05,0.9750263087303792,Active
D619-48,40,484630,8.253719332274106e-05,0.975108845923702,New
D824-186,40,484630,8.253719332274106e-05,0.9751913831170247,Active
D764-60,40,484630,8.253719332274106e-05,0.9752739203103474,Active
L100844,40,484630,8.253719332274106e-05,0.9753564575036702,Active
L204054,40,484630,8.253719332274106e-05,0.9754389946969929,Active
A2000795,40,484630,8.253719332274106e-05,0.9755215318903157,Active
A2000772,40,484630,8.253719332274106e-05,0.9756040690836384,Active
A2000832,40,484630,8.253719332274106e-05,0.9756866062769611,Active
A1001122,40,484630,8.253719332274106e-05,0.9757691434702839,Active
A8010438,40,484630,8.253719332274106e-05,0.9758516806636066,Active
A4000508,39,484630,8.047376348967254e-05,0.9759321544270962,Active
M1X1232,39,484630,8.047376348967254e-05,0.9760126281905859,Active
B5168-196,39,484630,8.047376348967254e-05,0.9760931019540755,Active
B833-36,39,484630,8.047376348967254e-05,0.9761735757175651,Unavailable
M41241US,39,484630,8.047376348967254e-05,0.9762540494810548,Active
EB3660-113,39,484630,8.047376348967254e-05,0.9763345232445444,Active
P790-600,39,484630,8.047376348967254e-05,0.976414997008034,Active
T686-7,39,484630,8.047376348967254e-05,0.9764954707715237,Active
B843-56,39,484630,8.047376348967254e-05,0.9765759445350133,Active
B843-58,39,484630,8.047376348967254e-05,0.9766564182985029,Active
B480-197,39,484630,8.047376348967254e-05,0.9767368920619925,Unavailable
R407041,39,484630,8.047376348967254e-05,0.9768173658254822,Active
M78X72,39,484630,8.047376348967254e-05,0.9768978395889718,Active
A8010400,39,484630,8.047376348967254e-05,0.9769783133524614,Active
A1000868,39,484630,8.047376348967254e-05,0.9770587871159511,Active
H675-17,38,484630,7.8410333656604e-05,0.9771371974496077,Active
A2000664,38,484630,7.8410333656604e-05,0.9772156077832643,Active
P604-701,38,484630,7.8410333656604e-05,0.977294018116921,Active
B834-81,38,484630,7.8410333656604e-05,0.9773724284505776,Active
A2000813,38,484630,7.8410333656604e-05,0.9774508387842342,Active
B856-31,38,484630,7.8410333656604e-05,0.9775292491178909,Active
B843-31,38,484630,7.8410333656604e-05,0.9776076594515475,Active
M44001,38,484630,7.8410333656604e-05,0.9776860697852041,Active
M30341W2,38,484630,7.8410333656604e-05,0.9777644801188607,Active
A1001061,38,484630,7.8410333656604e-05,0.9778428904525174,Active
R408371,38,484630,7.8410333656604e-05,0.977921300786174,New
A4000717,38,484630,7.8410333656604e-05,0.9779997111198306,Active
R407121,38,484630,7.8410333656604e-05,0.9780781214534873,Active
B777-57,37,484630,7.634690382353548e-05,0.9781544683573108,Active
D394-25,37,484630,7.634690382353548e-05,0.9782308152611343,Unavailable
T686-9,37,484630,7.634690382353548e-05,0.9783071621649578,Active
B833-56,37,484630,7.634690382353548e-05,0.9783835090687814,Unavailable
B949-54S,37,484630,7.634690382353548e-05,0.9784598559726049,Active
B5168-36,37,484630,7.634690382353548e-05,0.9785362028764284,Active
R405452,37,484630,7.634690382353548e-05,0.9786125497802519,Active
P711-810,37,484630,7.634690382353548e-05,0.9786888966840754,Active
T985-1,37,484630,7.634690382353548e-05,0.978765243587899,Active
B843-36,37,484630,7.634690382353548e-05,0.9788415904917225,Active
M12741W2,37,484630,7.634690382353548e-05,0.978917937395546,Active
T721-00,37,484630,7.634690382353548e-05,0.9789942842993695,Active
100-17,37,484630,7.634690382353548e-05,0.979070631203193,Active
A4000654,37,484630,7.634690382353548e-05,0.9791469781070166,Unavailable
A8010124,37,484630,7.634690382353548e-05,0.9792233250108401,Active
R407621,37,484630,7.634690382353548e-05,0.9792996719146636,Active
L235894,37,484630,7.634690382353548e-05,0.9793760188184871,Active
B777-56,36,484630,7.428347399046696e-05,0.9794503022924776,Active
B782-97,36,484630,7.428347399046696e-05,0.9795245857664682,Active
T647-2,36,484630,7.428347399046696e-05,0.9795988692404587,Unavailable
B949-56,36,484630,7.428347399046696e-05,0.9796731527144492,Active
L236024,36,484630,7.428347399046696e-05,0.9797474361884397,Active
A2000609,36,484630,7.428347399046696e-05,0.9798217196624303,Active
A2000873,36,484630,7.428347399046696e-05,0.9798960031364208,Active
P790-701,36,484630,7.428347399046696e-05,0.9799702866104113,Active
D385-223,36,484630,7.428347399046696e-05,0.9800445700844018,Disco
EB3660-231,36,484630,7.428347399046696e-05,0.9801188535583923,Active
T669-3,36,484630,7.428347399046696e-05,0.9801931370323829,Active
A4000694,36,484630,7.428347399046696e-05,0.9802674205063734,Active
M12531W2,36,484630,7.428347399046696e-05,0.9803417039803639,Active
B985-50,36,484630,7.428347399046696e-05,0.9804159874543544,New
R407201,36,484630,7.428347399046696e-05,0.980490270928345,Active
D859-124,36,484630,7.428347399046696e-05,0.9805645544023355,Active
M12541W2,36,484630,7.428347399046696e-05,0.980638837876326,Active
R404442,36,484630,7.428347399046696e-05,0.9807131213503165,Active
A8010340,36,484630,7.428347399046696e-05,0.980787404824307,Active
A1001106,36,484630,7.428347399046696e-05,0.9808616882982976,Unavailable
R406790,36,484630,7.428347399046696e-05,0.9809359717722881,Active
A4000720,36,484630,7.428347399046696e-05,0.9810102552462786,Active
A2000791,36,484630,7.428347399046696e-05,0.9810845387202691,Active
A2000821,36,484630,7.428347399046696e-05,0.9811588221942596,Active
D618-13,35,484630,7.222004415739842e-05,0.9812310422384171,Active
P572-701,35,484630,7.222004415739842e-05,0.9813032622825745,Active
A1000454,35,484630,7.222004415739842e-05,0.9813754823267319,Active
H742-34,35,484630,7.222004415739842e-05,0.9814477023708893,Active
B857-54,35,484630,7.222004415739842e-05,0.9815199224150467,Unavailable
B857-56,35,484630,7.222004415739842e-05,0.9815921424592041,Unavailable
B857-57,35,484630,7.222004415739842e-05,0.9816643625033615,Unavailable
B947-94,35,484630,7.222004415739842e-05,0.9817365825475189,Active
D824-280,35,484630,7.222004415739842e-05,0.9818088025916764,Active
A2000738,35,484630,7.222004415739842e-05,0.9818810226358338,Active
T747-3,35,484630,7.222004415739842e-05,0.9819532426799912,Disco
A3000750,35,484630,7.222004415739842e-05,0.9820254627241486,Active
A4000586,35,484630,7.222004415739842e-05,0.982097682768306,Unavailable
M41141W2,35,484630,7.222004415739842e-05,0.9821699028124634,Active
M00202,35,484630,7.222004415739842e-05,0.9822421228566208,Active
B5168-197W1,35,484630,7.222004415739842e-05,0.9823143429007782,Active
R407091,35,484630,7.222004415739842e-05,0.9823865629449356,Active
M78X92,35,484630,7.222004415739842e-05,0.9824587829890931,Active
L208514,35,484630,7.222004415739842e-05,0.9825310030332505,New
B685-99,34,484630,7.01566143243299e-05,0.9826011596475748,Active
D594-32,34,484630,7.01566143243299e-05,0.9826713162618991,Active
P111-835,34,484630,7.01566143243299e-05,0.9827414728762234,Active
B782-31,34,484630,7.01566143243299e-05,0.9828116294905477,Active
D634-224,34,484630,7.01566143243299e-05,0.982881786104872,New
B687-53,34,484630,7.01566143243299e-05,0.9829519427191963,Active
EB1865-112,34,484630,7.01566143243299e-05,0.9830220993335206,Active
L235994,34,484630,7.01566143243299e-05,0.9830922559478449,Active
A2000722,34,484630,7.01566143243299e-05,0.9831624125621692,Active
T632-8,34,484630,7.01566143243299e-05,0.9832325691764935,Active
M41231W2,34,484630,7.01566143243299e-05,0.9833027257908178,Active
M00102,34,484630,7.01566143243299e-05,0.9833728824051421,Active
A2000806,34,484630,7.01566143243299e-05,0.9834430390194664,Active
L207464,34,484630,7.01566143243299e-05,0.9835131956337907,Active
L235964,34,484630,7.01566143243299e-05,0.983583352248115,Active
A8010153,34,484630,7.01566143243299e-05,0.9836535088624393,Active
B611-181,33,484630,6.809318449126138e-05,0.9837216020469306,New
B944-57,33,484630,6.809318449126138e-05,0.9837896952314219,Active
T273-13,33,484630,6.809318449126138e-05,0.9838577884159132,Active
P572-814,33,484630,6.809318449126138e-05,0.9839258816004045,Active
A2000614,33,484630,6.809318449126138e-05,0.9839939747848958,Active
D985-76,33,484630,6.809318449126138e-05,0.9840620679693871,New
D622-35,33,484630,6.809318449126138e-05,0.9841301611538784,Active
A3000698,33,484630,6.809318449126138e-05,0.9841982543383697,Active
T182-13,33,484630,6.809318449126138e-05,0.984266347522861,Active
R407062,33,484630,6.809318449126138e-05,0.9843344407073523,Active
A3000074,33,484630,6.809318449126138e-05,0.9844025338918436,Active
B923-54,33,484630,6.809318449126138e-05,0.9844706270763349,New
B923-57,33,484630,6.809318449126138e-05,0.9845387202608262,New
T669-8,33,484630,6.809318449126138e-05,0.9846068134453175,Active
A2000388,33,484630,6.809318449126138e-05,0.9846749066298088,Active
B824-93W9,33,484630,6.809318449126138e-05,0.9847429998143001,Active
T539-1,33,484630,6.809318449126138e-05,0.9848110929987914,Active
D694-60,33,484630,6.809318449126138e-05,0.9848791861832827,Unavailable
M31341W2,33,484630,6.809318449126138e-05,0.984947279367774,Active
M31441W2,33,484630,6.809318449126138e-05,0.9850153725522653,Active
M00101,33,484630,6.809318449126138e-05,0.9850834657367566,Active
B5168-82W1,33,484630,6.809318449126138e-05,0.985151558921248,Active
A8010335,33,484630,6.809318449126138e-05,0.9852196521057393,Active
R407641,33,484630,6.809318449126138e-05,0.9852877452902306,Active
B685-52,32,484630,6.602975465819284e-05,0.9853537750448887,Active
T729-7,32,484630,6.602975465819284e-05,0.9854198047995469,Active
D773-60,32,484630,6.602975465819284e-05,0.9854858345542051,Active
B833-58,32,484630,6.602975465819284e-05,0.9855518643088633,Unavailable
A1001126,32,484630,6.602975465819284e-05,0.9856178940635215,Active
P114-820,32,484630,6.602975465819284e-05,0.9856839238181797,Active
T757-3,32,484630,6.602975465819284e-05,0.9857499535728379,Active
A2000663,32,484630,6.602975465819284e-05,0.9858159833274961,Active
B857-58,32,484630,6.602975465819284e-05,0.9858820130821543,Unavailable
EB1864-291,32,484630,6.602975465819284e-05,0.9859480428368125,Active
B433-94,32,484630,6.602975465819284e-05,0.9860140725914707,Active
P383-080,32,484630,6.602975465819284e-05,0.9860801023461289,New
M5X532,32,484630,6.602975465819284e-05,0.986146132100787,Active
R406791,32,484630,6.602975465819284e-05,0.9862121618554452,Active
A4000644,32,484630,6.602975465819284e-05,0.9862781916101034,Active
A4000676,32,484630,6.602975465819284e-05,0.9863442213647616,Active
L207504,32,484630,6.602975465819284e-05,0.9864102511194198,Active
R407721,32,484630,6.602975465819284e-05,0.986476280874078,Active
B2614-91W9,32,484630,6.602975465819284e-05,0.9865423106287362,Active
A1001038,32,484630,6.602975465819284e-05,0.9866083403833944,Active
L235944,32,484630,6.602975465819284e-05,0.9866743701380526,Active
A1001146,32,484630,6.602975465819284e-05,0.9867403998927108,New
D401-15,31,484630,6.396632482512432e-05,0.9868043662175359,Active
B822-01,31,484630,6.396632482512432e-05,0.986868332542361,Active
B782-36,31,484630,6.396632482512432e-05,0.986932298867186,Active
D634-80,31,484630,6.396632482512432e-05,0.9869962651920111,Active
A4000679,31,484630,6.396632482512432e-05,0.9870602315168362,Active
T513-1,31,484630,6.396632482512432e-05,0.9871241978416613,Active
T796-00,31,484630,6.396632482512432e-05,0.9871881641664864,Active
P572-706,31,484630,6.396632482512432e-05,0.9872521304913114,Active
B857-46,31,484630,6.396632482512432e-05,0.9873160968161365,Unavailable
B985-46,31,484630,6.396632482512432e-05,0.9873800631409616,New
A1001004,31,484630,6.396632482512432e-05,0.9874440294657867,Active
B742-96W1,31,484630,6.396632482512432e-05,0.9875079957906118,Active
EB1864-113,31,484630,6.396632482512432e-05,0.9875719621154369,Active
M20241US,31,484630,6.396632482512432e-05,0.9876359284402619,Active
B985-81,31,484630,6.396632482512432e-05,0.987699894765087,New
A2000514,31,484630,6.396632482512432e-05,0.9877638610899121,Unavailable
A2000751,31,484630,6.396632482512432e-05,0.9878278274147372,Active
A2000752,31,484630,6.396632482512432e-05,0.9878917937395623,Active
R406351,31,484630,6.396632482512432e-05,0.9879557600643873,Active
A1001085,31,484630,6.396632482512432e-05,0.9880197263892124,Active
A2000871,31,484630,6.396632482512432e-05,0.9880836927140375,Active
A1000863,31,484630,6.396632482512432e-05,0.9881476590388626,Active
A1001114,31,484630,6.396632482512432e-05,0.9882116253636877,Active
R406822,31,484630,6.396632482512432e-05,0.9882755916885128,Active
B386-36,31,484630,6.396632482512432e-05,0.9883395580133378,Active
A8010281,31,484630,6.396632482512432e-05,0.9884035243381629,Active
A8010397,31,484630,6.396632482512432e-05,0.988467490662988,Active
R407122,31,484630,6.396632482512432e-05,0.9885314569878131,Active
B685-54S,30,484630,6.19028949920558e-05,0.9885933598828052,Active
EB3392-245,30,484630,6.19028949920558e-05,0.9886552627777973,Active
M1X1172,30,484630,6.19028949920558e-05,0.9887171656727893,Active
B895-31,30,484630,6.19028949920558e-05,0.9887790685677814,Unavailable
T662-1,30,484630,6.19028949920558e-05,0.9888409714627735,Unavailable
A3000710,30,484630,6.19028949920558e-05,0.9889028743577656,Unavailable
R406332,30,484630,6.19028949920558e-05,0.9889647772527577,Active
P011-703,30,484630,6.19028949920558e-05,0.9890266801477497,Active
EB1811-245,30,484630,6.19028949920558e-05,0.9890885830427418,Active
B687-52,30,484630,6.19028949920558e-05,0.9891504859377339,Active
P701-835,30,484630,6.19028949920558e-05,0.989212388832726,Active
B633-95,30,484630,6.19028949920558e-05,0.9892742917277181,Active
M20321US,30,484630,6.19028949920558e-05,0.9893361946227102,Active
A2000769,30,484630,6.19028949920558e-05,0.9893980975177022,Unavailable
A4000577,30,484630,6.19028949920558e-05,0.9894600004126943,Active
B947-97W1,30,484630,6.19028949920558e-05,0.9895219033076864,Active
M12641W2,30,484630,6.19028949920558e-05,0.9895838062026785,Active
M00203,30,484630,6.19028949920558e-05,0.9896457090976706,Active
L430664,30,484630,6.19028949920558e-05,0.9897076119926627,Unavailable
A2000875,30,484630,6.19028949920558e-05,0.9897695148876547,Active
R407632,30,484630,6.19028949920558e-05,0.9898314177826468,Active
L329121,30,484630,6.19028949920558e-05,0.9898933206776389,New
L429084,30,484630,6.19028949920558e-05,0.989955223572631,Active
A2000802,30,484630,6.19028949920558e-05,0.9900171264676231,Active
P711-702,29,484630,5.983946515898727e-05,0.990076965932782,Active
T647-1,29,484630,5.983946515898727e-05,0.990136805397941,Unavailable
D843-50,29,484630,5.983946515898727e-05,0.9901966448631,Active
A1000473,29,484630,5.983946515898727e-05,0.990256484328259,Active
D771-60,29,484630,5.983946515898727e-05,0.9903163237934179,Active
B822-22,29,484630,5.983946515898727e-05,0.9903761632585769,Active
B916-94,29,484630,5.983946515898727e-05,0.9904360027237359,Active
EB1865-113,29,484630,5.983946515898727e-05,0.9904958421888949,Active
A2000513,29,484630,5.983946515898727e-05,0.9905556816540538,Unavailable
D5832-225,29,484630,5.983946515898727e-05,0.9906155211192128,Active
A2000814,29,484630,5.983946515898727e-05,0.9906753605843718,Active
R406932,29,484630,5.983946515898727e-05,0.9907352000495308,Active
M00504W2,29,484630,5.983946515898727e-05,0.9907950395146897,Active
R407562,29,484630,5.983946515898727e-05,0.9908548789798487,Active
