Sequence,Item Number,Actual Qty,Unavailable Qty,Status,Warehouse,Location Id,Type,Fifo Date,Expiration Date,Reserved For,Lot Number,Inspection Code,Serial Number,Type1,Put Away Location,Owner Id,Pod Status
0,3090165,12,0,A,335,A3022EU3,I,46105,1,,,,,STORAGE,,,
0,3090165,12,0,A,335,A3023DG3,I,46088,1,,,,,STORAGE,,,
0,3090165,12,0,A,335,A3024HS3,I,46104,1,,,,,STORAGE,,,
0,3090165,10,0,A,335,A3024JP4,I,46104,1,,,,,STORAGE,,,
0,3090165,10,0,A,335,A3024JR3,I,46104,1,,,,,STORAGE,,,
0,3090177,14,0,A,335,A3018JN4,I,46112,1,,,,,STORAGE,,,
0,3090177,10,0,A,335,A3018JS4,I,46105,1,,,,,STORAGE,,,
0,3090177,16,0,A,335,A3019PS4,I,46110,1,,,,,STORAGE,,,
0,3090177,16,0,A,335,A3019VW3,I,46110,1,,,,,STORAGE,,,
0,3090177,14,0,A,335,A3023KQ4,I,46006,1,,,,,STORAGE,123A3023FD3,,
0,3090177,19,0,A,335,A3024DW3,I,45868,1,,,,,STORAGE,,,
0,3090177,14,0,A,335,A3024HZ3,I,46107,1,,,,,STORAGE,,,
0,3090208,23,0,A,335,A3018EX4,I,46114,1,,,,,STORAGE,,,
0,3090208,7,0,A,335,A3021JX4,I,46114,1,,,,,STORAGE,,,
0,3090246,15,0,A,335,A3021CP4,I,46091,1,,,,,STORAGE,,,
0,3090246,11,0,A,335,A3021EZ3,I,46109,1,,,,,STORAGE,,,
0,3090246,12,0,A,335,A3021FE4,I,46108,1,,,,,STORAGE,,,
0,3090246,12,0,A,335,A3023JU3,I,46109,1,,,,,STORAGE,,,
0,3090246,8,0,A,335,A3024DX3,I,46111,1,,,,,STORAGE,,,
0,3090264,11,0,A,335,A3018GR2,I,46108,1,,,,,STORAGE,,,
0,3090264,8,0,A,335,A3018GV3,I,46112,1,,,,,STORAGE,,,
0,3090264,8,0,A,335,A3018KQ4,I,46112,1,,,,,STORAGE,,,
0,3090264,8,0,A,335,A3019JA3,I,46112,1,,,,,STORAGE,,,
0,3090264,3,0,A,335,A3019JR4,I,46112,1,,,,,STORAGE,,,
0,3090264,10,0,A,335,A3020DU2,I,46037,1,,,,,STORAGE,,,
0,3090264,8,0,A,335,A3021KH4,I,46107,1,,,,,STORAGE,,,
0,3090265,9,0,A,335,A3018EH3,I,46112,1,,,,,STORAGE,,,
0,3090265,10,0,A,335,A3020JF3,I,46105,1,,,,,STORAGE,,,
0,3090265,10,0,A,335,A3020JX4,I,46105,1,,,,,STORAGE,,,
0,3090265,10,0,A,335,A3020MF2,I,46105,1,,,,,STORAGE,,,
0,3090265,5,0,A,335,A3023GR4,I,46112,1,,,,,STORAGE,,,
0,3090265,12,0,A,335,A3023HA3,I,45992,1,,,,,STORAGE,,,
0,3090277,8,0,A,335,A3018HK3,I,46083,1,,,,,STORAGE,,,
0,3090277,12,0,A,335,A3018KV4,I,46107,1,,,,,STORAGE,,,
0,3090277,2,0,A,335,A3024JB3,I,46112,1,,,,,STORAGE,,,
0,3100410,2,0,A,335,A3025EQ2,X,45454,1,,,,,STORAGE,118A3018DX4,,
0,3100416,1,0,A,335,A3025EL2,X,46115,1,,,,,STORAGE,118A3018DS2,,
0,3100416,2,0,A,335,A3025LD2,X,46107,1,,,,,STORAGE,121A3021MB2,,
0,3100417,1,0,A,335,A3025EL2,X,46115,1,,,,,STORAGE,,,
0,3100417,1,0,A,335,A3025JW2,X,46110,1,,,,,STORAGE,121A3021JR2,,
0,3100435,4,0,A,335,A3022DQ3,I,45994,1,,,,,STORAGE,,,
0,3100436,1,0,A,335,A3018KZ2,I,46103,1,,,,,STORAGE,,,
0,3100438,3,0,A,335,A3021HT2,I,45950,1,,,,,STORAGE,,,
0,3100438,1,0,A,335,RS020AA1,V,46116,1,,,,,STORAGE,,,
0,3100466,1,0,A,335,A3025JL2,X,46112,1,,,,,STORAGE,124A3024HV2,,
0,3100466,1,0,A,335,A3025JY2,X,46106,1,,,,,STORAGE,118A3018MA2,,
0,3100467,2,0,A,335,A3025EX2,X,46106,1,,,,,STORAGE,,,
0,3100467,1,0,A,335,A3025JN2,X,45989,1,,,,,STORAGE,121A3021MG2,,
0,3100515,1,0,A,335,A3025JB2,X,46085,1,,,,,STORAGE,121A3021HY2,,
0,3100516,1,0,A,335,A3025LE1,X,46115,1,,,,,STORAGE,122A3022KW3,,
0,3100517,4,0,A,335,A3023KX2,I,46115,1,,,,,STORAGE,,,
0,3100517,4,0,A,335,A3024HC2,I,46115,1,,,,,STORAGE,,,
0,3100536,1,0,A,335,A3021FL2,I,46097,1,,,,,STORAGE,,,
0,3100538,3,0,A,335,A3024JK2,I,46025,1,,,,,STORAGE,,,
0,3100566,7,0,A,335,A3019SV3,I,46112,1,,,,,STORAGE,,,
0,3100567,1,0,A,335,A3025EU3,X,46112,1,,,,,STORAGE,118A3018GJ2,,
0,3120114,30,0,A,335,A3020GC4,I,46091,1,,,,,STORAGE,,,
0,3120114,18,0,A,335,A3022KG3,I,46091,1,,,,,STORAGE,,,
0,3120123,9,0,A,335,A3018EU3,I,46097,1,,,,,STORAGE,,,
0,3120123,11,0,A,335,A3020CQ3,I,46075,1,,,,,STORAGE,,,
0,3120123,13,0,A,335,A3021KH2,I,46099,1,,,,,STORAGE,,,
0,3120123,8,0,A,335,A3022FS2,I,46016,1,,,,,STORAGE,,,
0,3120123,8,0,A,335,A3022GY4,I,46097,1,,,,,STORAGE,,,
0,3120123,9,0,A,335,A3022HN4,I,46094,1,,,,,STORAGE,,,
0,3120123,3,0,A,335,A3023JN2,I,46109,1,,,,,STORAGE,,,
0,3120135,10,0,A,335,A3020EN2,I,46109,1,,,,,STORAGE,,,
0,3120135,2,0,A,335,A3020KD2,I,46110,1,,,,,STORAGE,,,
0,3120135,8,0,A,335,A3020KW2,I,46103,1,,,,,STORAGE,,,
0,3120135,10,0,A,335,A3020LE2,I,46109,1,,,,,STORAGE,,,
0,3120135,8,0,A,335,A3021JX2,I,46103,1,,,,,STORAGE,,,
0,3120135,12,0,A,335,A3022JK2,I,45883,1,,,,,STORAGE,,,
0,3120135,12,0,A,335,A3022LG2,I,46109,1,,,,,STORAGE,,,
0,3120138,5,0,A,335,A3018DQ2,I,46090,1,,,,,STORAGE,,,
0,3120138,8,0,A,335,A3020JK2,I,46100,1,,,,,STORAGE,,,
0,3120138,6,0,A,335,A3024DR1,I,46093,1,,,,,STORAGE,124A3024KM1,,
0,3130408,1,0,A,335,A3025GW3,X,46084,1,,,,,STORAGE,121A3021JB4,,
0,3130416,1,0,A,335,A3025JJ2,X,46113,1,,,,,STORAGE,118A3018KE2,,
0,3130423,3,0,A,335,A3020JL3,I,46101,1,,,,,STORAGE,120A3020JL3,,
0,3130423,6,0,A,335,A3025JU3,X,45983,1,,,,,STORAGE,,,
0,3130435,8,0,A,335,A3018DJ2,I,45937,1,,,,,STORAGE,,,
0,3130435,2,0,A,335,A3021JG2,I,46105,1,,,,,STORAGE,118A3018DJ2,,
0,3130435,8,0,A,335,A3022MF2,I,46105,1,,,,,STORAGE,,,
0,3130435,6,0,A,335,A3023LL2,I,46090,1,,,,,STORAGE,118A3018DJ2,,
0,3130435,8,0,A,335,A3024LK2,I,46105,1,,,,,STORAGE,,,
0,3130438,5,0,A,335,A3021HC2,I,46109,1,,,,,STORAGE,,,
0,3130438,8,0,A,335,A3024EY2,I,45936,1,,,,,STORAGE,,,
0,3130467,1,0,A,335,A3025JC2,X,46102,1,,,,,STORAGE,120A3020KJ2,,
0,3130516,1,0,A,335,A3025GR2,X,46111,1,,,,,STORAGE,118A3018KF2,,
0,3130517,1,0,A,335,A3025JG2,X,46113,1,,,,,STORAGE,,,
0,3130517,2,0,A,335,A3025JR2,X,46099,1,,,,,STORAGE,,,
0,3130523,6,0,A,335,A3025HA3,I,46088,1,,,,,STORAGE,121A3021HS4,,
0,3130535,8,0,A,335,A3021FS2,I,46090,1,,,,,STORAGE,,,
0,3130538,7,0,A,335,A3021GA2,I,46050,1,,,,,STORAGE,121A3021HU2,,
0,3130566,2,0,A,335,A3025JR2,X,46097,1,,,,,STORAGE,,,
0,3130566,1,0,A,335,A3025LH2,X,46114,1,,,,,STORAGE,,,
0,3130567,1,0,A,335,A3025JL2,X,46113,1,,,,,STORAGE,118A3018KU2,,
0,3150316,1,0,A,335,A3025ET2,X,46089,1,,,,,STORAGE,121A3021GZ2,,
0,3150317,1,0,A,335,A3025GR2,X,46111,1,,,,,STORAGE,,,
0,3150366,1,0,A,335,A3025GB2,X,46111,1,,,,,STORAGE,122A3022MA2,,
0,3150367,1,0,A,335,A3025JV2,X,46083,1,,,,,STORAGE,,,
0,3190246,8,0,A,335,A3025DC3,X,45453,1,,,,,STORAGE,,,
0,3190255,1,0,A,335,A3025JE2,X,45440,1,,,,,STORAGE,,,
0,3190256,3,0,A,335,A3025CW2,X,46007,1,,,,,STORAGE,,,
0,3190266,4,0,A,335,A3025JQ1,X,45580,1,,,,,STORAGE,,,
0,3190267,1,0,A,335,A3025GR1,X,45832,1,,,,,STORAGE,118A3018DT2,,
0,3200514,1,0,A,335,A3025CM3,X,46077,1,,,,,STORAGE,121A3021JU4,,
0,3200514,2,0,A,335,A3025EJ3,X,46111,1,,,,,STORAGE,,,
0,3200518,1,0,A,335,A3020KS2,I,45981,1,,,,,STORAGE,,,
0,3200518,1,0,A,335,A3025GZ2,X,46116,1,,,,,STORAGE,120A3020KS2,,
0,3200520,6,0,A,335,A3025GZ3,X,46011,1,,,,,STORAGE,121A3021HJ3,,
0,3200535,5,0,A,335,A3023GD2,I,46088,1,,,,,STORAGE,,,
0,3200535,1,0,A,335,A3025GB2,X,46116,1,,,,,STORAGE,,,
0,3200538,1,0,A,335,A3025CJ2,X,46059,1,,,,,STORAGE,120A3020GQ2,,
0,3200538,1,0,A,335,A3025ED2,X,46086,1,,,,,STORAGE,121A3021JV2,,
0,3200538,1,0,A,335,A3025EW2,X,46092,1,,,,,STORAGE,123A3023JE2,,
0,3200538,1,0,A,335,A3025GS2,X,45849,1,,,,,STORAGE,,,
0,3200538,1,0,A,335,A3025GZ1,X,46080,1,,,,,STORAGE,,,
0,3200538,1,0,A,335,A3025JS1,X,46116,1,,,,,STORAGE,,,
0,3200618,1,0,A,335,A3018GM2,I,46092,1,,,,,STORAGE,121A3021JN2,,
0,3200635,8,0,A,335,A3018DP3,I,46101,1,,,,,STORAGE,,,
0,3200635,8,0,A,335,A3020FZ2,I,45994,1,,,,,STORAGE,123A3023GJ4,,
0,3200635,8,0,A,335,A3020GV2,I,46101,1,,,,,STORAGE,,,
0,3200635,8,0,A,335,A3023KR2,I,46101,1,,,,,STORAGE,,,
0,3200635,2,0,A,335,A3025CX2,X,46103,1,,,,,STORAGE,,,
0,3200638,8,0,A,335,A3023JK2,I,46007,1,,,,,STORAGE,,,
0,3200638,9,0,A,335,A3023MN2,I,46104,1,,,,,STORAGE,,,
0,3240216,2,0,A,335,A3018HM3,I,46081,1,,,,,STORAGE,,,
0,3240216,6,0,A,335,A3019CD3,I,46050,1,,,,,STORAGE,,,
0,3240216,7,0,A,335,A3024KE3,I,46089,1,,,,,STORAGE,118A3018HM3,,
0,3240234,8,0,A,335,A3023GL4,I,46053,1,,,,,STORAGE,,,
0,3240234,6,0,A,335,A3025DL2,X,46053,1,,,,,STORAGE,,,
0,3240234,1,0,A,335,A3025DM2,X,46091,1,,,,,STORAGE,,,
0,3240267,8,0,A,335,A3021ES2,I,46081,1,,,,,STORAGE,,,
0,3240267,4,0,A,335,A3023GK2,I,46084,1,,,,,STORAGE,,,
0,3240267,2,0,A,335,A3025EW2,X,46053,1,,,,,STORAGE,121A3021JN2,,
0,3240267,1,0,A,335,A3025JK1,X,45534,1,,,,,STORAGE,,,
0,3260420,12,0,A,335,A3022HP4,I,45841,1,,,,,STORAGE,,,
0,3260435,8,0,A,335,A3021FJ2,I,46018,1,,,,,STORAGE,,,
0,3260435,3,0,A,335,A3025CK3,X,46022,1,,,,,STORAGE,,,
0,3260438,5,0,A,335,A3018KM2,I,46114,1,,,,,STORAGE,118A3018KM2,,
0,3260438,1,0,A,335,A3025CW2,X,46114,1,,,,,STORAGE,118A3018KM2,,
0,3290314,1,0,A,335,A3021LE2,X,45981,1,,,,,STORAGE,,,
0,3290320,1,0,A,335,A3025EG3,X,46001,1,,,,,STORAGE,,,
0,3290338,3,0,A,335,A3022LC2,I,46001,1,,,,,STORAGE,,,
0,3290338,2,0,A,335,A3025JV2,X,46001,1,,,,,STORAGE,,,
0,3300308,1,0,A,335,A3025CK4,X,46101,1,,,,,STORAGE,118A3018FX4,,
0,3300317,1,0,A,335,A3025CX2,X,46099,1,,,,,STORAGE,,,
0,3300321,1,0,A,335,A3025GD3,X,46090,1,,,,,STORAGE,121A3021KW4,,
0,3300334,1,0,A,335,A3025EP2,X,46093,1,,,,,STORAGE,,,
0,3300338,1,0,A,335,A3018JZ1,I,46116,1,,,,,STORAGE,120A3020JN1,,
0,3300408,2,0,A,335,A3025CQ4,X,46113,1,,,,,STORAGE,119A3019CZ4,,
0,3300421,3,0,A,335,A3021HT3,I,46113,1,,,,,STORAGE,,,
0,3300438,6,0,A,335,A3018GP1,I,46114,1,,,,,STORAGE,118A3018JZ1,,
0,3300438,1,0,A,335,A3025JR1,X,46115,1,,,,,STORAGE,118A3018GP1,,
0,3310414,1,0,A,335,A3025JC4,X,46079,1,,,,,STORAGE,,,
0,3310420,5,0,A,335,A3021MA4,I,46010,1,,,,,STORAGE,121A3021EM4,,
0,3310435,5,0,A,335,A3024HV3,I,46093,1,,,,,STORAGE,,,
0,3310435,1,0,A,335,A3025CK2,X,46090,1,,,,,STORAGE,,,
0,3310438,7,0,A,335,A3021EK1,I,46093,1,,,,,STORAGE,,,
0,3310438,3,0,A,335,A3023LP2,I,46093,1,,,,,STORAGE,,,
0,3320187,3,0,A,335,A3025LF1,X,46074,1,,,,,STORAGE,121A3021FV1,,
0,3320196,2,0,A,335,A3025JR1,X,45894,1,,,,,STORAGE,,,
0,3320198,10,0,A,335,A3025GX4,X,46112,1,,,,,STORAGE,,,
0,3320198,1,0,A,335,A3025JB3,X,46108,1,,,,,STORAGE,121A3021EM4,,
0,3320287,3,0,A,335,A3021CT1,I,46056,1,,,,,STORAGE,,,
0,3320287,9,0,A,335,A3022HN1,I,45961,1,,,,,STORAGE,124A3024LN1,,
0,3320296,10,0,A,335,A3021FV1,I,46100,1,,,,,STORAGE,,,
0,3320296,1,0,A,335,A3025JS1,X,45962,1,,,,,STORAGE,122A3022DW1,,
0,3320298,9,0,A,335,A3022HB4,I,46065,1,,,,,STORAGE,,,
0,3370635,12,0,A,335,A3020CC2,I,46080,1,,,,,STORAGE,,,
0,3370635,10,0,A,335,A3020CE2,I,46104,1,,,,,STORAGE,,,
0,3370635,10,0,A,335,A3020ED4,I,46093,1,,,,,STORAGE,,,
0,3370635,4,0,A,335,A3020HQ2,I,46105,1,,,,,STORAGE,,,
0,3370635,12,0,A,335,A3021DN2,I,46092,1,,,,,STORAGE,,,
0,3370635,10,0,A,335,A3022FE2,I,46095,1,,,,,STORAGE,,,
0,3370635,11,0,A,335,A3023HP2,I,46095,1,,,,,STORAGE,,,
0,3370638,10,0,A,335,A3020CN2,I,46050,1,,,,,STORAGE,,,
0,3370638,10,0,A,335,A3020CX2,I,46107,1,,,,,STORAGE,,,
0,3370638,10,0,A,335,A3020JH2,I,46107,1,,,,,STORAGE,,,
0,3370638,6,0,A,335,A3020MH2,I,46107,1,,,,,STORAGE,,,
0,3370638,11,0,A,335,A3021HJ2,I,46085,1,,,,,STORAGE,,,
0,3370638,11,0,A,335,A3022GA2,I,46113,1,,,,,STORAGE,,,
0,3370638,10,0,A,335,A3025KV2,I,46091,1,,,,,STORAGE,,,
0,3370638,4,0,A,335,RS020AA1,V,46116,1,,,,,STORAGE,,,
0,3370639,7,0,A,335,A3024CL1,I,45948,1,,,,,STORAGE,,,
0,3370639,8,0,A,335,A3024FW1,I,46095,1,,,,,STORAGE,,,
0,3370639,8,0,A,335,A3024HN1,I,46094,1,,,,,STORAGE,,,
0,3370639,5,0,A,335,A3024KJ1,I,46094,1,,,,,STORAGE,,,
0,3370644,1,0,A,335,A3018JC2,I,46105,1,,,,,STORAGE,,,
0,3370644,9,0,A,335,A3022GB2,I,46082,1,,,,,STORAGE,,,
0,3370644,10,0,A,335,A3022LP2,I,46033,1,,,,,STORAGE,,,
0,3370644,8,0,A,335,A3024JM2,I,46091,1,,,,,STORAGE,,,
0,3370644,8,0,A,335,A3025HA2,I,46091,1,,,,,STORAGE,,,
0,3370644,8,0,A,335,A3025HV2,I,46091,1,,,,,STORAGE,,,
0,3377114,3,0,A,335,A3022GY3,I,46114,1,,,,,STORAGE,118A3018KS4,,
0,3377120,5,0,A,335,A3021KZ3,I,46114,1,,,,,STORAGE,,,
0,3377120,1,0,A,335,A3025CX3,X,46010,1,,,,,STORAGE,,,
0,3377121,2,0,A,335,A3025CM4,X,45995,1,,,,,STORAGE,,,
0,3377122,1,0,A,335,A3025CK3,X,46110,1,,,,,STORAGE,118A3018MP3,,
0,3377122,2,0,A,335,A3025CS3,X,46111,1,,,,,STORAGE,121A3021CT4,,
0,3377122,1,0,A,335,A3025GZ3,X,46028,1,,,,,STORAGE,,,
0,3377135,6,0,A,335,A3018HN3,I,46113,1,,,,,STORAGE,,,
0,3377138,4,0,A,335,A3021HL2,I,46113,1,,,,,STORAGE,,,
0,3377138,1,0,A,335,A3025JE1,X,46113,1,,,,,STORAGE,,,
0,3377138,1,0,A,335,A3025LC2,X,46024,1,,,,,STORAGE,121A3021KF2,,
0,3427026,19,0,A,335,A3021CK4,I,45883,1,,,,,STORAGE,,,
0,3427026,12,0,A,335,A3022FA4,I,46083,1,,,,,STORAGE,121A3021JE4,,
0,3427026,18,0,A,335,A3023GK4,I,46083,1,,,,,STORAGE,,,
0,3427126,16,0,A,335,A3022CN3,I,46025,1,,,,,STORAGE,,,
0,3427126,9,0,A,335,A3024FH4,I,46094,1,,,,,STORAGE,,,
0,3460427,1,0,A,335,A3019KR3,I,46091,1,,,,,STORAGE,,,
0,3460427,20,0,A,335,A3019MH3,I,46100,1,,,,,STORAGE,,,
0,3460427,14,0,A,335,A3020FX3,I,46091,1,,,,,STORAGE,,,
0,3460427,1,0,A,335,A3022GQ4,I,46116,1,,,,,STORAGE,123A3023CN3,,
0,3460427,20,0,A,335,A3023CN3,I,46093,1,,,,,STORAGE,,,
0,3460427,20,0,A,335,A3023FT4,I,46093,1,,,,,STORAGE,,,
0,3460427,20,0,A,335,A3024CK4,I,46108,1,,,,,STORAGE,,,
0,3460427,8,0,A,335,A3024FJ4,I,46115,1,,,,,STORAGE,,,
0,3460443,8,0,A,335,A3021CB1,I,46116,1,,,,,STORAGE,,,
0,3460443,12,0,A,335,A3021DX1,I,46108,1,,,,,STORAGE,,,
0,3460443,1,0,A,335,A3021GP1,I,46116,1,,,,,STORAGE,121A3021GQ1,,
0,3460443,10,0,A,335,A3021GQ1,I,46112,1,,,,,STORAGE,121A3021GL1,,
0,3460443,10,0,A,335,A3021JN1,I,46112,1,,,,,STORAGE,,,
0,3460443,13,0,A,335,A3021KL1,I,46093,1,,,,,STORAGE,,,
0,3460443,12,0,A,335,A3021KQ1,I,46113,1,,,,,STORAGE,,,
0,3460443,4,0,A,335,A3021LK1,X,46115,1,,,,,STORAGE,,,
0,3460443,14,0,A,335,A3022CL1,I,45980,1,,,,,STORAGE,,,
0,3460443,15,0,A,335,A3022LH1,I,46091,1,,,,,STORAGE,,,
0,3460443,12,0,A,335,A3024ET1,I,46108,1,,,,,STORAGE,,,
0,3460443,11,0,A,335,A3024LE1,I,46107,1,,,,,STORAGE,,,
0,3460443,5,0,A,335,A3025FL1,X,46112,1,,,,,STORAGE,,,
0,3460443,1,0,A,335,RS018AA1,V,46116,1,,,,,STORAGE,,,
0,3460489,1,0,A,335,A3021LK1,X,46116,1,,,,,STORAGE,123A3023DA1,,
0,3460489,9,0,A,335,A3022GM1,I,46116,1,,,,,STORAGE,,,
0,3460489,11,0,A,335,A3022LE1,I,46093,1,,,,,STORAGE,,,
0,3460489,6,0,A,335,A3022MK1,I,46116,1,,,,,STORAGE,123A3023DA1,,
0,3460489,8,0,A,335,A3023CE1,I,46109,1,,,,,STORAGE,,,
0,3460489,11,0,A,335,A3023CN1,I,46102,1,,,,,STORAGE,,,
0,3460489,12,0,A,335,A3023DA1,I,46116,1,,,,,STORAGE,,,
0,3460489,11,0,A,335,A3023DU1,I,46102,1,,,,,STORAGE,123A3023GT3,,
0,3460489,12,0,A,335,A3023KS1,I,46093,1,,,,,STORAGE,,,
0,3460489,12,0,A,335,A3023KW1,I,46108,1,,,,,STORAGE,,,
0,3460489,10,0,A,335,A3024DA1,I,46093,1,,,,,STORAGE,,,
0,3460489,10,0,A,335,A3024DC1,I,46105,1,,,,,STORAGE,,,
0,3460489,11,0,A,335,A3024DG1,I,46094,1,,,,,STORAGE,,,
0,3460489,12,0,A,335,A3024EN1,I,46104,1,,,,,STORAGE,,,
0,3460489,10,0,A,335,A3024FF1,I,46104,1,,,,,STORAGE,,,
0,3460489,11,0,A,335,A3024GJ1,I,46103,1,,,,,STORAGE,,,
0,3460489,12,0,A,335,A3024GM1,I,46093,1,,,,,STORAGE,,,
0,3460489,10,0,A,335,A3024JA1,I,46116,1,,,,,STORAGE,,,
0,3460489,11,0,A,335,A3024JF1,I,46108,1,,,,,STORAGE,,,
0,3460489,10,0,A,335,A3024KP1,I,46113,1,,,,,STORAGE,,,
0,3460489,6,0,A,335,S103,S,46116,1,,,,,0015482-00:01,,,
0,3487009,1,0,A,335,A3018JD1,I,46044,1,,,,,STORAGE,,,
0,3487014,3,0,A,335,A3018HP3,I,45993,1,,,,,STORAGE,,,
0,3660213,11,0,A,335,A3021DA3,I,45847,1,,,,,STORAGE,,,
0,3660215,15,0,A,335,A3021DU1,I,45929,1,,,,,STORAGE,,,
0,3660215,6,0,A,335,A3022FX1,I,46114,1,,,,,STORAGE,,,
0,3660215,10,0,A,335,A3024EG1,I,46087,1,,,,,STORAGE,,,
0,3660218,3,0,A,335,A3021HR1,I,46113,1,,,,,STORAGE,,,
0,3660218,13,0,A,335,A3022CY1,I,46000,1,,,,,STORAGE,,,
0,3660218,14,0,A,335,A3022JS1,I,46083,1,,,,,STORAGE,,,
0,3660313,8,0,A,335,A3022KW3,I,46085,1,,,,,STORAGE,121A3021GW4,,
0,3660315,3,0,A,335,A3022FV1,I,46065,1,,,,,STORAGE,,,
0,3660315,12,0,A,335,A3024CY1,I,46076,1,,,,,STORAGE,,,
0,3660318,10,0,A,335,A3023DT1,I,46074,1,,,,,STORAGE,,,
0,3720381,1,0,A,335,A3024EV1,I,46101,1,,,,,STORAGE,121A3021GP1,,
0,3720394,1,0,A,335,A3025JC1,X,46112,1,,,,,STORAGE,,,
0,3730714,12,0,A,335,A3018KF4,I,46093,1,,,,,STORAGE,118A3018FG4,,
0,3730720,3,0,A,335,A3018EP4,I,46114,1,,,,,STORAGE,120A3020GM4,,
0,3730720,17,0,A,335,A3020GB4,I,46045,1,,,,,STORAGE,,,
0,3730735,10,0,A,335,A3018CQ2,I,46080,1,,,,,STORAGE,,,
0,3730735,8,0,A,335,A3018EP2,I,45980,1,,,,,STORAGE,,,
0,3730735,1,0,A,335,A3025KM2,I,46111,1,,,,,STORAGE,,,
0,3730738,10,0,A,335,A3018CK2,I,46025,1,,,,,STORAGE,,,
0,3730738,12,0,A,335,A3023DY2,I,46089,1,,,,,STORAGE,121A3021JU1,,
0,3730739,5,0,A,335,A3024FV1,I,46076,1,,,,,STORAGE,118A3018LL1,,
0,3730739,1,0,A,335,A3025GY1,X,46100,1,,,,,STORAGE,,,
0,3740625,9,0,A,335,A3023EK4,I,46114,1,,,,,STORAGE,123A3023ER3,,
0,3740725,7,0,A,335,A3019HJ3,I,46104,1,,,,,STORAGE,,,
0,3740725,11,0,A,335,A3021CM4,I,45996,1,,,,,STORAGE,,,
0,3740788,2,0,A,335,A3021CH1,I,45968,1,,,,,STORAGE,121A3021GT1,,
0,3740794,1,0,A,335,A3025LD1,X,46085,1,,,,,STORAGE,120A3020EF1,,
0,3810425,10,0,A,335,A3019GR4,I,46067,1,,,,,STORAGE,119A3019JA3,,
0,3810425,9,0,A,335,A3019GV3,I,46079,1,,,,,STORAGE,,,
0,3810425,9,0,A,335,A3019KE4,I,46079,1,,,,,STORAGE,,,
0,3810425,8,0,A,335,A3019PE3,I,46080,1,,,,,STORAGE,,,
0,3810425,20,0,A,335,A3021HS3,I,45981,1,,,,,STORAGE,,,
0,3810425,8,0,A,335,A3023GZ4,I,46080,1,,,,,STORAGE,,,
0,3810425,8,0,A,335,A3024JP3,I,46080,1,,,,,STORAGE,,,
0,3810425,5,0,A,335,A3025JN4,X,46100,1,,,,,STORAGE,119A3019GR4,,
0,3810488,10,0,A,335,A3021CD1,I,46097,1,,,,,STORAGE,,,
0,3810488,10,0,A,335,A3021HJ1,I,45713,1,,,,,STORAGE,121A3021HJ1,,
0,3810488,11,0,A,335,A3022MA1,I,46113,1,,,,,STORAGE,,,
0,3810488,7,0,A,335,A3023JF1,I,46112,1,,,,,STORAGE,,,
0,3810494,9,0,A,335,A3021GL1,I,46112,1,,,,,STORAGE,,,
0,3810494,9,0,A,335,A3023EK1,I,46104,1,,,,,STORAGE,,,
0,3810494,5,0,A,335,A3024LF1,I,46058,1,,,,,STORAGE,,,
0,3824014,2,0,A,335,A3018KN3,I,46113,1,,,,,STORAGE,,,
0,3824021,1,0,A,335,A3025EW3,X,46106,1,,,,,STORAGE,119A3019JZ4,,
0,3824023,4,0,A,335,A3021JA3,I,46100,1,,,,,STORAGE,,,
0,3824035,7,0,A,335,A3022JQ2,I,46093,1,,,,,STORAGE,,,
0,3824038,12,0,A,335,A3018GK1,I,45933,1,,,,,STORAGE,,,
0,3824038,10,0,A,335,A3025DG1,I,46111,1,,,,,STORAGE,,,
0,3824038,8,0,A,335,A3025DH1,I,46112,1,,,,,STORAGE,,,
0,3824038,8,0,A,335,A3025DM1,I,46112,1,,,,,STORAGE,,,
0,3824038,2,0,A,335,A3025EQ1,X,46102,1,,,,,STORAGE,,,
0,3824038,4,0,A,335,A3025ER1,X,46111,1,,,,,STORAGE,121A3021HU1,,
0,3824038,3,0,A,335,A3025EW1,X,46112,1,,,,,STORAGE,125A3025DG1,,
0,3824055,8,0,A,335,A3018KX3,I,46110,1,,,,,STORAGE,,,
0,3824055,9,0,A,335,A3019LE3,I,46107,1,,,,,STORAGE,119A3019LE3,,
0,3824055,4,0,A,335,A3019QA4,I,46110,1,,,,,STORAGE,,,
0,3824055,8,0,A,335,A3021JK4,I,46111,1,,,,,STORAGE,,,
0,3824055,3,0,A,335,A3025GB3,X,46110,1,,,,,STORAGE,,,
0,3824055,1,0,A,335,A3025JM3,X,46110,1,,,,,STORAGE,119A3019LE3,,
0,3824056,7,0,A,335,A3018FJ2,I,46111,1,,,,,STORAGE,,,
0,3824056,10,0,A,335,A3018JX2,I,46106,1,,,,,STORAGE,,,
0,3824056,8,0,A,335,A3021CE2,I,46114,1,,,,,STORAGE,,,
0,3824056,8,0,A,335,A3021GX2,I,46112,1,,,,,STORAGE,,,
0,3860525,1,0,A,335,A3025JP3,X,46111,1,,,,,STORAGE,,,
0,3860588,1,0,A,335,A3025JM1,X,46111,1,,,,,STORAGE,121A3021GL1,,
0,3860588,1,0,A,335,A3025LF1,X,46003,1,,,,,STORAGE,,,
0,3860594,1,0,A,335,A3025JM1,X,46111,1,,,,,STORAGE,121A3021GR1,,
0,3880529,6,0,A,335,A3022KS3,I,46106,1,,,,,STORAGE,,,
