Warehouse,Location,Loc_Type,Item,Replen Level,Replen Qty,Uom,Capacity Qty,Pick Put Id,Class Id,Fwd Qty,Current Utilized,Notfwd Qty,Potential Utilized,Pallet Type,Pick Trans Qty,TripQty,CO_Qty,Disabled,STO
335,A3017DE1,P,B752-82W1,0,9,EA,9,PALLT,PAL3H,1,0.1111,0,0.1111,3.5 X 7  PAL3D,8,1,20,Active,1
335,A3011HJ1,P,B752-91,24,12,EA,36,PALLT,PAL5H,29,0.8056,72,2.8056,5 x 5 wood pallet,291,210,1269,Active,29
335,A3011MF1,P,B752-96,16,16,EA,32,PALLT,RAILS,18,0.5625,80,3.0625,5 X 8 PURPLE,275,91,540,Active,19
335,A3015LS1,P,B752-97,0,9,EA,9,PALLT,RAILS,4,0.4444,18,2.4444,3.5 X 7  PAL3D,37,13,107,Active,5
335,A3011CR1,P,B752-97W1,32,16,EA,48,PALLT,PAL5H,2,0.0417,0,0.0417,5 x 7 ORANGE,16,1,20,Active,2
335,A3017NC1,P,B756-36,0,15,EA,15,PALLT,PAL3H,1,0.0667,21,1.4667,3.5 X 5  PAL3H,73,11,162,Active,1
335,A3013FY1,P,B756-54,9,9,EA,18,PALLT,PAL5H,12,0.6667,9,1.1667,5 x 7 ORANGE,99,21,208,Active,12
335,A3013MJ1,P,B756-56,9,9,EA,18,PALLT,PAL5H,16,0.8889,22,2.1111,5 x 7 ORANGE,148,44,543,Active,16
335,A3012FW1,P,B756-56W1,9,9,EA,18,PALLT,PAL5H,11,0.6111,7,1.0,5 x 7 ORANGE,39,9,46,Active,11
335,A3011EA1,P,B756-57,16,8,EA,24,PALLT,PAL5H,20,0.8333,24,1.8333,5 x 7 ORANGE,115,23,250,Active,20
335,A3010LN1,P,B756-58,0,7,EA,7,PALLT,PAL5H,4,0.5714,35,5.5714,5 X 8 PURPLE,144,47,577,Change to RP location,4
335,A3011HB1,P,B756-58W1,8,8,EA,16,PALLT,PAL5H,10,0.625,8,1.125,5 x 7 ORANGE,37,9,46,Active,10
335,A3012GV1,P,B756-91,24,8,EA,32,PALLT,PAL5H,32,1.0,40,2.25,5 x 5 wood pallet,176,41,1033,Active,32
335,A3014GT1,P,B756-91W9,0,8,EA,8,PALLT,PAL5H,8,1.0,8,2.0,5 x 5 wood pallet,44,8,68,Active,8
335,A3012LK1,P,B764-36,30,10,EA,40,PALLT,PAL5H,31,0.775,20,1.275,5 x 5 wood pallet,100,36,183,Active,31
335,A3011EH1,P,B764-50,60,20,EA,80,PALLT,PAL5H,62,0.775,0,0.775,5 x 5 wood pallet,146,36,272,Active,62
335,A3013EP1,P,B764-71,16,8,EA,24,PALLT,PAL5H,19,0.7917,32,2.125,5 x 7 ORANGE,56,27,141,Active,19
335,A3011FJ1,P,B764-72,7,7,EA,14,PALLT,PAL5H,9,0.6429,35,3.1429,5 x 7 ORANGE,75,27,131,Active,9
335,A3011HZ1,P,B764-93,16,8,EA,24,PALLT,PAL5H,22,0.9167,80,4.25,5 x 5 wood pallet,99,66,277,Active,22
335,A3010LG1,P,B764-97,0,25,EA,25,PALLT,RAILS,18,0.72,50,2.72,5 X 8 PURPLE,160,52,247,for RPC,18
335,A3017QN1,P,B769-36,0,13,EA,13,PALLT,PAL3H,3,0.2308,31,2.6154,3.5 X 5  PAL3H,3,8,156,Active,3
335,A3015KF1,P,B769-82,0,5,EA,5,PALLT,PAL5H,1,0.2,19,4.0,5 x 7 ORANGE,3,7,162,Active,1
335,A3017DU1,P,B769-82W1,0,6,EA,6,PALLT,PAL3H,5,0.8333,3,1.3333,3.5 X 7  PAL3D,8,6,35,Active,5
335,A3014KG1,P,B769-92,0,8,EA,8,PALLT,PAL5H,6,0.75,16,2.75,5 x 5 wood pallet,14,16,370,Active,6
335,A3016HW1,P,B769-92W9,0,8,EA,8,PALLT,PAL5H,3,0.375,9,1.5,5 x 5 wood pallet,12,14,50,Active,3
335,A3011DG1,P,B769-97W1,20,20,EA,40,PALLT,RAILS,15,0.375,0,0.375,5 X 8 PURPLE,10,7,53,Active,15
335,A3011KD1,P,B771-197,20,20,EA,40,PALLT,RAILS,22,0.55,20,1.05,5 X 8 PURPLE,316,45,509,Active,22
335,A3017GN1,P,B771-36,0,11,EA,11,PALLT,PAL3H,1,0.0909,11,1.0909,3.5 X 5  PAL3H,40,7,98,Active,1
335,A3011MJ1,P,B771-54S,12,12,EA,24,PALLT,PAL5H,20,0.8333,0,0.8333,5 x 7 ORANGE,135,18,180,Active,20
335,A3012DP1,P,B771-56S,8,8,EA,16,PALLT,PAL5H,9,0.5625,16,1.5625,5 x 7 ORANGE,153,24,310,Active,9
335,A3017FS1,P,B771-57,0,8,EA,8,PALLT,PAL3H,4,0.5,8,1.5,3.5 X 7  PAL3D,104,16,189,Active,4
335,A3017HA1,P,B771-58,0,5,EA,5,PALLT,PAL3H,1,0.2,45,9.2,3.5 X 7  PAL3D,127,26,326,Active,1
335,A3017FG1,P,B771-81,0,7,EA,7,PALLT,PAL3H,4,0.5714,14,2.5714,3.5 X 7  PAL3D,80,2,82,Active,4
335,A3010ED1,P,B771-82,0,4,EA,4,PALLT,PAL5H,3,0.75,24,6.75,5 X 8 PURPLE,74,7,186,Active,3
335,A3013CB1,P,B771-92,24,8,EA,32,PALLT,PAL5H,29,0.9063,112,4.4063,5 x 5 wood pallet,191,50,849,Active,29
335,A3011DC1,P,B771-97,20,20,EA,40,PALLT,PAL5H,24,0.6,0,0.6,5 X 8 PURPLE,178,8,265,Active,24
335,A3014DH1,P,B777-36,0,9,EA,9,PALLT,PAL3H,2,0.2222,40,4.6667,3.5 X 5  PAL3H,28,33,36,Active,2
335,A3017PF1,P,B777-54,0,10,EA,10,PALLT,PAL3H,5,0.5,15,2.0,3.5 X 7  PAL3D,9,13,13,Active,5
335,A3015FE1,P,B777-56S,0,9,EA,9,PALLT,PAL5H,4,0.4444,0,0.4444,5 x 7 ORANGE,7,6,12,Active,4
335,A3015DN1,P,B777-57,0,8,EA,8,PALLT,PAL5H,7,0.875,13,2.5,5 x 7 ORANGE,16,24,13,Active,7
335,A3010GF1,P,B777-58,0,7,EA,7,PALLT,PAL5H,4,0.5714,23,3.8571,5 X 8 PURPLE,11,22,18,Active,4
335,A3012GZ1,P,B777-93,24,8,EA,32,PALLT,PAL5H,27,0.8438,32,1.8438,5 x 5 wood pallet,42,42,106,Active,27
335,A3012CL1,P,B778-97W1,40,20,EA,60,PALLT,RAILS,34,0.5667,0,0.5667,5 x 7 ORANGE,7,0,0,Active,34
335,A3016MA1,P,B779-36,0,11,EA,11,PALLT,PAL5H,7,0.6364,17,2.1818,5 x 5 wood pallet,100,24,289,Pillars,7
335,A3017MF1,P,B779-54,0,8,EA,8,PALLT,PAL3H,1,0.125,18,2.375,3.5 X 7  PAL3D,38,7,83,Active,1
335,A3010NN1,P,B779-56,0,10,EA,10,PALLT,PAL5H,9,0.9,40,4.9,5 X 8 PURPLE,56,10,180,Active,9
335,A3017RE1,P,B779-57,0,9,EA,9,PALLT,PAL3H,1,0.1111,47,5.3333,3.5 X 7  PAL3D,99,33,284,Active,1
335,A3010LU1,P,B779-58,0,6,EA,6,PALLT,PAL5H,3,0.5,120,20.5,5 X 8 PURPLE,96,34,461,Active,3
335,A3015MM1,P,B779-74,0,6,EA,6,PALLT,PAL5H,3,0.5,59,10.3333,5 x 7 ORANGE,81,48,307,Active,3
335,A3013CS1,P,B779-76,12,6,EA,18,PALLT,PAL5H,14,0.7778,48,3.4444,5 x 7 ORANGE,101,36,437,Active,14
335,A3013EH1,P,B779-77,18,9,EA,27,PALLT,PAL3H,24,0.8889,9,1.2222,3.5 X 7  PAL3D,30,22,126,Active,24
335,A3017MV1,P,B779-78,0,9,EA,9,PALLT,PAL3H,2,0.2222,0,0.2222,3.5 X 7  PAL3D,58,9,169,Active,2
335,A3020GJ1,P,B779-92,24,8,EA,32,PALLT,PAL5H,29,0.9063,252,8.7813,5 x 5 wood pallet,201,151,1415,Active,29
335,A3010GQ1,P,B779-96,0,35,EA,35,PALLT,RAILS,3,0.0857,5,0.2286,5 X 8 PURPLE,40,6,68,Active,3
335,A3011DS1,P,B779-97,35,35,EA,70,PALLT,RAILS,44,0.6286,0,0.6286,5 X 8 PURPLE,51,8,166,Active,44
335,A3010NM1,P,B779-98,0,18,EA,18,PALLT,PAL5H,13,0.7222,0,0.7222,5 X 8 PURPLE,82,49,313,Active,13
335,A3010LA1,P,B779-99,0,18,EA,18,PALLT,PAL5H,15,0.8333,36,2.8333,5 X 8 PURPLE,126,34,406,for RPC,15
335,A3017NM1,P,B785-36,0,10,EA,10,PALLT,PAL3H,9,0.9,10,1.9,3.5 X 5  PAL3H,83,26,175,Active,9
335,A3015HT1,P,B785-81,0,8,EA,8,PALLT,PAL5H,6,0.75,40,5.75,5 x 7 ORANGE,152,44,362,Active,6
335,A3010JW1,P,B785-82,0,7,EA,7,PALLT,PAL5H,2,0.2857,14,2.2857,5 X 8 PURPLE,132,35,357,Active,2
335,A3016KZ1,P,B785-92,0,8,EA,8,PALLT,PAL5H,3,0.375,136,17.375,5 x 5 wood pallet,234,128,962,Pillars,3
335,A3010CR1,P,B785-97,0,30,EA,30,PALLT,RAILS,6,0.2,90,3.2,5 X 8 PURPLE,296,88,703,Active,6
335,A3013FV1,P,B787-36,22,11,EA,33,PALLT,PAL3H,24,0.7273,13,1.1212,3.5 X 5  PAL3H,13,1,190,Active,24
335,A3015NX1,P,B787-54,0,6,EA,6,PALLT,RAILS,4,0.6667,1,0.8333,3.5 X 7  PAL3D,7,0,14,Active,4
335,A3010JD1,P,B787-56,0,12,EA,12,PALLT,PAL5H,9,0.75,0,0.75,5 X 8 PURPLE,7,0,109,Active,9
335,A3015FZ1,P,B787-56W1,0,12,EA,12,PALLT,PAL5H,2,0.1667,0,0.1667,5 x 7 ORANGE,3,0,204,Active,2
335,A3015KL1,P,B787-57,0,5,EA,5,PALLT,PAL5H,2,0.4,29,6.2,5 x 7 ORANGE,6,0,44,Active,2
335,A3010EG1,P,B787-58,0,4,EA,4,PALLT,PAL5H,2,0.5,4,1.5,5 X 8 PURPLE,3,0,109,Active,2
335,A3016MM1,P,B787-93,0,8,EA,8,PALLT,PAL5H,4,0.5,32,4.5,5 x 5 wood pallet,23,1,286,Active,4
335,A3014LM1,P,B787-93W9,0,6,EA,6,PALLT,PAL5H,6,1.0,18,4.0,5 x 5 wood pallet,10,10,271,Active,6
335,A3013CP1,P,B794-181,10,5,EA,15,PALLT,PAL5H,15,1.0,10,1.6667,5 x 7 ORANGE,123,45,321,Active,15
335,A3010LZ1,P,B794-182,0,4,EA,4,PALLT,PAL5H,1,0.25,44,11.25,5 X 8 PURPLE,105,106,650,Active,2
335,A3010JC1,P,B794-194,0,12,EA,12,PALLT,RAILS,1,0.0833,6,0.5833,5 X 8 PURPLE,34,0,72,Active,1
335,A3012FV1,P,B794-197,12,12,EA,24,PALLT,PAL5H,23,0.9583,36,2.4583,5 x 7 ORANGE,365,154,917,Active,13
335,A3017QK1,P,B794-36,0,10,EA,10,PALLT,PAL3H,2,0.2,14,1.6,3.5 X 5  PAL3H,78,12,179,Active,2
335,A3012HD1,P,B794-54,20,20,EA,40,PALLT,PAL5H,21,0.525,0,0.525,5 x 7 ORANGE,87,19,199,Active,21
335,A3011DQ1,P,B794-56,14,14,EA,28,PALLT,PAL5H,13,0.4643,0,0.4643,5 X 8 PURPLE,155,16,320,Active,13
335,A3013CL1,P,B794-57,9,9,EA,18,PALLT,PAL5H,15,0.8333,6,1.1667,5 x 7 ORANGE,83,19,211,Active,15
335,A3011KS1,P,B794-58,7,7,EA,14,PALLT,PAL5H,9,0.6429,14,1.6429,5 X 8 PURPLE,126,16,333,Active,9
335,A3013MC1,P,B794-92,16,8,EA,24,PALLT,PAL5H,18,0.75,67,3.5417,5 x 5 wood pallet,235,90,1084,Active,18
335,A3010EU1,P,B794-97,0,25,EA,25,PALLT,RAILS,5,0.2,65,2.8,5 X 8 PURPLE,223,57,478,Active,5
335,A3014DG1,P,B795-36,0,7,EA,7,PALLT,PAL5H,7,1.0,0,1.0,5 x 5 wood pallet,15,2,7,Active,7
335,A3016JA1,P,B795-93,0,8,EA,8,PALLT,PAL5H,2,0.25,8,1.25,5 x 5 wood pallet,8,0,7,Active,2
335,A3016EM1,P,B797-92,0,8,EA,8,PALLT,PAL5H,7,0.875,4,1.375,5 x 5 wood pallet,19,3,245,Active,7
335,A3015QR1,P,B797-97,0,20,EA,20,PALLT,RAILS,3,0.15,0,0.15,3.5 X 7  PAL3D,31,0,116,Active,3
335,A3017LZ1,P,B814-36,0,11,EA,11,PALLT,PAL3H,11,1.0,33,4.0,3.5 X 5  PAL3H,166,46,178,Active,11
335,A3017PK1,P,B814-54,0,6,EA,6,PALLT,PAL3H,4,0.6667,12,2.6667,3.5 X 7  PAL3D,32,17,136,Active,4
335,A3010NR1,P,B814-56,0,6,EA,6,PALLT,PAL5H,1,0.1667,41,7.0,5 X 8 PURPLE,90,50,321,Active,1
335,A3015KP1,P,B814-57,0,6,EA,6,PALLT,PAL5H,5,0.8333,12,2.8333,5 x 7 ORANGE,32,15,146,Active,5
335,A3010JU1,P,B814-58,0,5,EA,5,PALLT,PAL5H,2,0.4,60,12.4,5 X 8 PURPLE,87,53,323,Active,2
335,A3017CM1,P,B814-91,0,12,EA,12,PALLT,PAL3H,4,0.3333,17,1.75,3.5 X 5  PAL3H,114,15,85,Active,4
335,A3011CG1,P,B814-91W9,27,9,EA,36,PALLT,PAL3H,6,0.1667,0,0.1667,3.5 X 5  PAL3H,9,2,6,Active,6
335,A3014KJ1,P,B814-92,0,8,EA,8,PALLT,PAL3H,8,1.0,40,6.0,3.5 X 5  PAL3H,258,93,383,Active,8
335,A3010GW1,P,B814-97S,0,8,EA,8,PALLT,RAILS,2,0.25,40,5.25,5 X 8 PURPLE,90,49,314,Active,2
335,A3017JY1,P,B821-36,0,11,EA,11,PALLT,PAL3H,4,0.3636,0,0.3636,3.5 X 5  PAL3H,4,0,5,Active,4
335,A3010EZ1,P,B821-54,0,12,EA,12,PALLT,PAL5H,1,0.0833,0,0.0833,5 X 8 PURPLE,3,0,2,Active,1
335,A3010EJ1,P,B821-56,0,12,EA,12,PALLT,PAL5H,2,0.1667,0,0.1667,5 X 8 PURPLE,3,0,3,Active,2
335,A3017PE1,P,B821-57,0,10,EA,10,PALLT,PAL3H,1,0.1,0,0.1,3.5 X 7  PAL3D,3,0,2,Active,1
335,A3012KF1,P,B821-91,16,8,EA,24,PALLT,PAL5H,8,0.3333,0,0.3333,5 x 5 wood pallet,10,0,10,Active,8
335,A3014FN1,P,B822-01,0,42,EA,42,PALLT,PAL5H,4,0.0952,0,0.0952,5 x 5 wood pallet,7,2,29,Active,4
335,A3015MD1,P,B822-25,0,26,EA,26,PALLT,PAL5H,12,0.4615,0,0.4615,5 x 7 ORANGE,10,2,25,Active,12
335,A3012FT1,P,B822-36,20,10,EA,30,PALLT,PAL3H,4,0.1333,0,0.1333,3.5 X 5  PAL3H,11,0,125,Active,4
335,A3015MH1,P,B822-54S,0,8,EA,8,PALLT,PAL5H,8,1.0,0,1.0,5 x 7 ORANGE,12,2,112,"Stuffs, Kim storage them temporary",8
335,A3015FR1,P,B822-56S,0,6,EA,6,PALLT,PAL5H,2,0.3333,0,0.3333,5 x 7 ORANGE,6,0,99,Active,2
335,A3015FY1,P,B822-57,0,12,EA,12,PALLT,PAL5H,5,0.4167,0,0.4167,5 x 7 ORANGE,12,3,109,Active,5
335,A3015NP1,P,B822-97,0,10,EA,10,PALLT,RAILS,5,0.5,0,0.5,3.5 X 7  PAL3D,18,0,202,Active,5
335,A3017QU1,P,B823-36,0,7,EA,7,PALLT,PAL3H,4,0.5714,3,1.0,3.5 X 5  PAL3H,16,2,88,Active,4
335,A3015KE1,P,B823-50,0,24,EA,27,PALLT,PAL5H,0,0.0,13,0.4815,5 x 7 ORANGE,40,14,196,Active,0
335,A3017KF1,P,B823-81,0,8,EA,8,PALLT,PAL3H,0,0.0,7,0.875,3.5 X 7  PAL3D,19,5,110,Active,0
335,A3017PX1,P,B823-82,0,8,EA,8,PALLT,PAL3H,6,0.75,1,0.875,3.5 X 7  PAL3D,20,7,101,Active,6
335,A3014CB1,P,B823-93,0,8,EA,8,PALLT,PAL5H,3,0.375,16,2.375,5 x 5 wood pallet,63,21,331,Active,3
335,A3017GD1,P,B824-36,0,7,EA,7,PALLT,PAL3H,2,0.2857,2,0.5714,3.5 X 5  PAL3H,19,18,141,Active,2
335,A3017FR1,P,B824-54,0,6,EA,6,PALLT,PAL3H,3,0.5,9,2.0,3.5 X 7  PAL3D,26,25,98,Active,3
335,A3017RN1,P,B824-56W1,0,5,EA,5,PALLT,PAL3H,5,1.0,32,7.4,3.5 X 7  PAL3D,1,5,18,Active,5
335,A3015FA1,P,B824-57,0,5,EA,5,PALLT,PAL5H,2,0.4,14,3.2,5 x 7 ORANGE,26,24,98,Active,2
335,A3011GB1,P,B824-57W1,14,7,EA,21,PALLT,PAL5H,20,0.9524,16,1.7143,5 x 7 ORANGE,0,0,0,Active,20
335,A3011DF1,P,B824-58,5,5,EA,10,PALLT,PAL5H,9,0.9,7,1.6,5 X 8 PURPLE,27,44,209,Active,9
335,A3016CH1,P,B824-93,0,8,EA,8,PALLT,PAL5H,5,0.625,0,0.625,5 x 5 wood pallet,50,113,420,Active,5
335,A3016HM1,P,B824-93W9,0,8,EA,8,PALLT,PAL5H,4,0.5,35,4.875,5 x 5 wood pallet,1,10,23,Active,4
335,A3015MK1,P,B833-54,0,24,EA,24,PALLT,PAL5H,12,0.5,0,0.5,5 x 7 ORANGE,18,7,21,Active,12
335,A3015FM1,P,B833-56,0,24,EA,24,PALLT,PAL5H,12,0.5,0,0.5,5 x 7 ORANGE,47,9,28,Active,12
335,A3017HC1,P,B833-57,0,6,EA,6,PALLT,PAL3H,6,1.0,6,2.0,3.5 X 7  PAL3D,18,7,19,Active,6
335,A3017MN1,P,B833-58,0,6,EA,6,PALLT,PAL3H,2,0.3333,6,1.3333,3.5 X 7  PAL3D,21,6,26,Active,2
335,A3016HR1,P,B833-92,0,8,EA,8,PALLT,PAL5H,8,1.0,40,6.0,5 x 5 wood pallet,30,24,105,Active,8
335,A3015LM1,P,B833-97,0,20,EA,20,PALLT,RAILS,16,0.8,0,0.8,3.5 X 7  PAL3D,42,10,49,Active,16
335,A3015NN1,P,B833-97W1,0,18,EA,18,PALLT,RAILS,4,0.2222,22,1.4444,3.5 X 7  PAL3D,0,0,3,Active,4
335,A3017LW1,P,B844-36,0,10,EA,10,PALLT,PAL3H,10,1.0,30,4.0,3.5 X 5  PAL3H,66,18,142,Active,10
335,A3011CM1,P,B844-54S,20,10,EA,30,PALLT,PAL5H,14,0.4667,0,0.4667,5 x 7 ORANGE,80,20,91,Active,14
335,A3012LP1,P,B844-56S,16,8,EA,24,PALLT,PAL5H,22,0.9167,15,1.5417,5 x 7 ORANGE,54,11,115,Active,22
335,A3011DT1,P,B844-57,8,8,EA,16,PALLT,PAL5H,12,0.75,32,2.75,5 x 7 ORANGE,63,21,88,Active,12
335,A3013LM1,P,B844-58,14,7,EA,21,PALLT,PAL5H,16,0.7619,0,0.7619,5 x 7 ORANGE,58,10,113,Active,16
335,A3013HR1,P,B844-93,16,8,EA,24,PALLT,PAL5H,21,0.875,40,2.5417,5 x 5 wood pallet,73,43,193,Active,21
335,A3016KK1,P,B844-93W9,0,8,EA,8,PALLT,PAL5H,2,0.25,7,1.125,5 x 5 wood pallet,4,0,84,Active,2
335,A3010LM1,P,B844-97,0,15,EA,15,PALLT,RAILS,9,0.6,71,5.3333,5 X 8 PURPLE,131,32,222,Change to RP location,9
335,A3016DW1,P,B849-36,0,10,EA,10,PALLT,PAL3H,6,0.6,12,1.8,3.5 X 5  PAL3H,8,15,33,Active,6
335,A3013FL1,P,B849-54S,12,12,EA,24,PALLT,PAL5H,19,0.7917,12,1.2917,5 x 7 ORANGE,9,16,39,Active,19
335,A3015FN1,P,B849-56S,0,12,EA,12,PALLT,PAL5H,2,0.1667,18,1.6667,5 x 7 ORANGE,13,10,34,Active,2
335,A3015HV1,P,B849-57,0,9,EA,9,PALLT,PAL5H,4,0.4444,27,3.4444,5 x 7 ORANGE,9,16,40,Active,4
335,A3012EY1,P,B849-58,20,10,EA,30,PALLT,PAL5H,20,0.6667,0,0.6667,5 x 7 ORANGE,16,10,32,Active,20
335,A3014FY1,P,B849-93,0,8,EA,8,PALLT,PAL5H,4,0.5,40,5.5,5 x 5 wood pallet,24,32,74,Active,4
335,A3017CB1,P,B856-36,0,12,EA,12,PALLT,PAL3H,7,0.5833,4,0.9167,3.5 X 5  PAL3H,4,9,10,Active,7
335,A3010GM1,P,B856-50,0,24,EA,24,PALLT,PAL5H,15,0.625,29,1.8333,5 X 8 PURPLE,10,42,14,Active,15
335,A3011EX1,P,B856-82,12,6,EA,18,PALLT,PAL3H,15,0.8333,24,2.1667,3.5 X 7  PAL3D,8,37,11,Active,15
335,A3012JU1,P,B856-92,24,8,EA,32,PALLT,PAL5H,28,0.875,31,1.8438,5 x 5 wood pallet,13,56,20,Active,28
335,A3010JZ1,P,B856-97,0,15,EA,15,PALLT,PAL5H,8,0.5333,38,3.0667,5 X 8 PURPLE,18,45,14,Active,8
335,A3017CC1,P,B857-36,0,12,EA,12,PALLT,PAL3H,7,0.5833,47,4.5,3.5 X 5  PAL3H,9,0,62,Active,7
335,A3011HL1,P,B857-54,24,24,EA,48,PALLT,PAL5H,27,0.5625,0,0.5625,5 x 7 ORANGE,15,0,35,Active,27
335,A3012GD1,P,B857-56,48,24,EA,72,PALLT,PAL5H,30,0.4167,0,0.4167,5 x 7 ORANGE,20,0,35,Active,30
335,A3017PC1,P,B857-57,0,6,EA,6,PALLT,PAL3H,4,0.6667,24,4.6667,3.5 X 7  PAL3D,9,0,35,Active,4
335,A3017DZ1,P,B857-57W1,0,7,EA,7,PALLT,PAL3H,7,1.0,0,1.0,3.5 X 7  PAL3D,1,0,7,Active,7
335,A3017MR1,P,B857-58,0,6,EA,6,PALLT,PAL3H,2,0.3333,24,4.3333,3.5 X 7  PAL3D,7,0,32,Active,2
335,A3017MA1,P,B857-58W1,0,7,EA,7,PALLT,PAL3H,2,0.2857,7,1.2857,3.5 X 7  PAL3D,9,0,16,Active,2
335,A3017KT1,P,B857-71,0,7,EA,7,PALLT,PAL3H,1,0.1429,22,3.2857,3.5 X 7  PAL3D,0,0,2,Active,1
335,A3017RG1,P,B857-72,0,7,EA,7,PALLT,PAL3H,2,0.2857,4,0.8571,3.5 X 7  PAL3D,0,2,6,Active,2
335,A3014JX1,P,B857-92,0,8,EA,8,PALLT,PAL3H,8,1.0,8,2.0,3.5 X 5  PAL3H,15,0,137,Active,8
335,A3015QN1,P,B857-97,0,10,EA,10,PALLT,RAILS,5,0.5,50,5.5,3.5 X 7  PAL3D,11,0,72,Active,5
335,A3010EM1,P,B895-56,0,9,EA,9,PALLT,RAILS,1,0.1111,9,1.1111,5 X 8 PURPLE,8,0,11,Active,1
335,A3013DN1,P,B895-58,9,9,EA,18,PALLT,PAL3H,12,0.6667,9,1.1667,3.5 X 7  PAL3D,8,1,15,Active,12
335,A3016JX1,P,B895-93,0,8,EA,8,PALLT,PAL5H,8,1.0,8,2.0,5 x 5 wood pallet,14,0,25,Active,8
335,A3014DQ1,P,B895-93W9,0,8,EA,8,PALLT,PAL5H,3,0.375,8,1.375,5 x 5 wood pallet,4,4,1,Active,3
335,A3016LE1,P,B916-36,0,7,EA,7,PALLT,PAL3H,6,0.8571,7,1.8571,3.5 X 5  PAL3H,113,12,363,Active,6
335,A3017RD1,P,B916-54,0,6,EA,6,PALLT,PAL3H,1,0.1667,9,1.6667,3.5 X 7  PAL3D,54,3,199,Active,1
335,A3017RV1,P,B916-56,0,6,EA,6,PALLT,PAL3H,3,0.5,18,3.5,3.5 X 7  PAL3D,121,22,573,Active,3
335,A3015FG1,P,B916-57,0,6,EA,6,PALLT,PAL5H,6,1.0,0,1.0,5 x 7 ORANGE,61,3,200,Active,6
335,A3010EQ1,P,B916-58,0,5,EA,5,PALLT,PAL5H,5,1.0,15,4.0,5 X 8 PURPLE,114,22,571,Active,5
335,A3013KB1,P,B916-93,16,8,EA,24,PALLT,PAL5H,24,1.0,8,1.3333,5 x 5 wood pallet,175,34,1091,Active,24
335,A3010NJ1,P,B916-97,0,15,EA,15,PALLT,RAILS,14,0.9333,15,1.9333,5 X 8 PURPLE,265,26,733,Active,14
335,A3014HU1,P,B922-36,0,11,EA,11,PALLT,PAL3H,6,0.5455,22,2.5455,3.5 X 5  PAL3H,53,28,182,Active,6
335,A3013DB1,P,B922-54,12,12,EA,24,PALLT,PAL5H,13,0.5417,0,0.5417,5 x 7 ORANGE,51,28,182,Workspace,13
335,A3010LK1,P,B922-56,0,12,EA,12,PALLT,PAL5H,2,0.1667,36,3.1667,5 X 8 PURPLE,90,45,333,Change to RP location,2
335,A3010JR1,P,B922-56W1,0,9,EA,9,PALLT,PAL5H,2,0.2222,36,4.2222,5 X 8 PURPLE,18,42,48,Active,2
335,A3012FL1,P,B922-57,8,8,EA,16,PALLT,PAL5H,9,0.5625,14,1.4375,5 x 7 ORANGE,42,27,193,Active,9
335,A3013LL1,P,B922-58,16,8,EA,24,PALLT,PAL5H,20,0.8333,8,1.1667,5 x 7 ORANGE,93,52,355,Active,20
335,A3011JB1,P,B922-93,24,8,EA,32,PALLT,PAL5H,27,0.8438,128,4.8438,5 x 5 wood pallet,108,106,986,Active,27
335,A3014EW1,P,B922-93W9,0,8,EA,8,PALLT,PAL5H,2,0.25,39,5.125,5 x 5 wood pallet,18,48,56,Active,2
335,A3017GV1,P,B923-36,0,12,EA,12,PALLT,PAL3H,2,0.1667,28,2.5,3.5 X 5  PAL3H,45,29,48,Active,2
335,A3010ER1,P,B923-56,0,15,EA,15,PALLT,PAL5H,13,0.8667,30,2.8667,5 X 8 PURPLE,77,43,48,Active,13
335,A3013KM1,P,B923-58,7,7,EA,14,PALLT,PAL5H,12,0.8571,35,3.3571,5 x 7 ORANGE,54,53,49,Active,12
335,A3016CN1,P,B923-93,0,8,EA,8,PALLT,PAL5H,2,0.25,96,12.25,5 x 5 wood pallet,83,108,113,Active,2
335,A3016HV1,P,B944-36,0,7,EA,7,PALLT,PAL5H,5,0.7143,36,5.8571,5 x 5 wood pallet,32,3,82,Active,5
335,A3017HQ1,P,B944-54W1,0,4,EA,4,PALLT,PAL3H,3,0.75,5,2.0,3.5 X 7  PAL3D,6,3,16,Active,3
335,A3010ND1,P,B944-56W1,0,3,EA,3,PALLT,PAL5H,2,0.6667,15,5.6667,5 X 8 PURPLE,16,8,42,Active,2
335,A3015DS1,P,B944-57,0,4,EA,4,PALLT,PAL5H,3,0.75,24,6.75,5 x 7 ORANGE,9,3,30,Active,3
335,A3015KU1,P,B944-58,0,4,EA,4,PALLT,PAL5H,2,0.5,31,8.25,5 x 7 ORANGE,9,18,45,Active,2
335,A3015KB1,P,B944-58W1,0,4,EA,4,PALLT,PAL5H,1,0.25,16,4.25,5 x 7 ORANGE,19,8,42,Active,1
335,A3015MA1,P,B944-93,0,8,EA,8,PALLT,PAL5H,1,0.125,48,6.125,5 x 7 ORANGE,35,10,119,Active,1
335,A3013HC1,P,B944-93W9,8,8,EA,16,PALLT,PAL5H,11,0.6875,31,2.625,5 x 7 ORANGE,21,12,56,Active,11
335,A3011FQ1,P,B944-97,24,24,EA,48,PALLT,RAILS,39,0.8125,5,0.9167,5 X 8 PURPLE,38,18,60,Active,39
335,A3013HU1,P,B947-36,10,5,EA,15,PALLT,PAL5H,13,0.8667,35,3.2,5 x 5 wood pallet,93,29,396,Active,13
